datetime,student,room,activity
2024-03-01 14:17:15,xgurina,Q21,řádné přihlášení
2024-03-01 16:12:53,xgurina,Q21,odhlášení
2024-03-09 07:09:15,xinsanic,Q15,zadáno špatné heslo
2024-03-09 07:09:15,xinsanic,Q15,řádné přihlášení
2024-03-09 07:55:21,xinsanic,Q15,odhlášení
2024-03-17 18:34:35,xnesrsta,Q47,řádné přihlášení
2024-03-17 20:18:46,xnesrsta,Q47,odhlášení
2024-02-28 15:38:34,xfarlik,Q25,řádné přihlášení
2024-02-28 18:32:56,xfarlik,Q25,odhlášení
2024-02-21 09:59:40,xzdansk1,Q36,terminál
2024-02-21 09:59:40,xzdansk1,Q36,řádné přihlášení
2024-02-21 12:01:49,xzdansk1,Q36,odhlášení
2024-03-03 13:31:04,xissakh,Q48,řádné přihlášení
2024-03-03 15:22:04,xissakh,Q48,odhlášení
2024-03-21 18:26:49,xprokop1,Q13,řádné přihlášení
2024-03-21 20:03:29,xprokop1,Q13,odhlášení
2024-03-14 17:33:34,xjakubec,Q07,řádné přihlášení
2024-03-14 18:21:24,xjakubec,Q07,odhlášení
2024-03-22 18:40:23,xinsanic,Q37,řádné přihlášení
2024-03-22 20:39:07,xinsanic,Q37,odhlášení
2024-03-09 08:09:42,xmarek7,Q35,řádné přihlášení
2024-03-09 08:44:56,xmarek7,Q35,odhlášení
2024-03-19 14:39:19,xlezna,Q04,řádné přihlášení
2024-03-19 15:10:01,xlezna,Q04,odhlášení
2024-03-11 11:02:59,xkuzel,Q18,řádné přihlášení
2024-03-11 13:30:01,xkuzel,Q18,odhlášení
2024-03-24 08:08:35,xulc,Q32,řádné přihlášení
2024-03-24 08:25:52,xulc,Q32,odhlášení
2024-02-27 07:07:46,xprokop1,Q35,řádné přihlášení
2024-02-27 10:02:14,xprokop1,Q35,odhlášení
2024-03-05 07:50:37,xriedl,Q48,terminál
2024-03-05 07:50:37,xriedl,Q48,řádné přihlášení
2024-03-05 10:16:55,xriedl,Q48,odhlášení
2024-03-04 10:59:22,xriedl,Q05,terminál
2024-03-04 10:59:22,xriedl,Q05,řádné přihlášení
2024-03-04 12:43:02,xriedl,Q05,odhlášení
2024-03-14 08:16:36,xgurina,Q18,terminál
2024-03-14 08:16:36,xgurina,Q18,řádné přihlášení
2024-03-14 10:09:59,xgurina,Q18,odhlášení
2024-03-23 14:16:37,xinsanic,Q11,zadáno špatné heslo
2024-03-23 14:16:37,xinsanic,Q11,řádné přihlášení
2024-03-23 16:23:18,xinsanic,Q11,odhlášení
2024-03-07 17:53:37,xstrilka,Q38,řádné přihlášení
2024-03-07 20:50:12,xstrilka,Q38,odhlášení
2024-02-24 07:16:58,xsultan1,Q08,terminál
2024-02-24 07:16:58,xsultan1,Q08,řádné přihlášení
2024-02-24 07:37:14,xsultan1,Q08,odhlášení
2024-03-23 11:56:00,xsvobo12,Q02,řádné přihlášení
2024-03-23 12:47:07,xsvobo12,Q02,odhlášení
2024-03-04 08:29:11,xjakubec,Q31,řádné přihlášení
2024-03-04 10:57:33,xjakubec,Q31,odhlášení
2024-03-09 11:15:45,xkraus1,Q41,řádné přihlášení
2024-03-09 12:35:04,xkraus1,Q41,odhlášení
2024-02-27 18:41:34,xlnenick,Q03,řádné přihlášení
2024-02-27 19:50:04,xlnenick,Q03,odhlášení
2024-02-24 17:43:03,xkubin,Q23,řádné přihlášení
2024-02-24 20:17:39,xkubin,Q23,odhlášení
2024-03-15 12:52:58,xtravni7,Q07,terminál
2024-03-15 12:52:58,xtravni7,Q07,řádné přihlášení
2024-03-15 13:28:43,xtravni7,Q07,odhlášení
2024-03-25 17:01:31,xfarlik,Q36,řádné přihlášení
2024-03-25 18:28:08,xfarlik,Q36,odhlášení
2024-03-06 12:22:15,xvokoun,Q34,řádné přihlášení
2024-03-06 14:28:55,xvokoun,Q34,odhlášení
2024-02-25 14:13:05,xmasova1,Q32,řádné přihlášení
2024-02-25 16:22:55,xmasova1,Q32,odhlášení
2024-02-26 17:32:18,xsvobo12,Q14,řádné přihlášení
2024-02-26 19:05:36,xsvobo12,Q14,odhlášení
2024-03-17 09:48:37,xstrilka,Q07,řádné přihlášení
2024-03-17 11:06:17,xstrilka,Q07,odhlášení
2024-03-18 15:04:55,xbudiko2,Q33,řádné přihlášení
2024-03-18 15:40:55,xbudiko2,Q33,odhlášení
2024-02-23 13:08:19,xprokop1,Q31,řádné přihlášení
2024-02-23 15:01:08,xprokop1,Q31,odhlášení
2024-03-09 13:41:08,xkraus1,Q23,řádné přihlášení
2024-03-09 15:34:15,xkraus1,Q23,odhlášení
2024-02-24 11:50:23,xmrakav1,Q33,řádné přihlášení
2024-02-24 14:47:32,xmrakav1,Q33,odhlášení
2024-02-28 17:22:51,xinsanic,Q23,řádné přihlášení
2024-02-28 17:24:48,xinsanic,Q23,odhlášení
2024-03-02 14:22:37,xhoracek,Q22,řádné přihlášení
2024-03-02 15:42:29,xhoracek,Q22,odhlášení
2024-03-18 07:07:00,xmrakav1,Q35,řádné přihlášení
2024-03-18 09:40:30,xmrakav1,Q35,odhlášení
2024-03-01 17:40:45,xkoudelk,Q38,zadáno špatné heslo
2024-03-01 17:40:45,xkoudelk,Q38,řádné přihlášení
2024-03-01 19:13:45,xkoudelk,Q38,odhlášení
2024-03-20 16:00:27,xskacel,Q05,zadáno špatné heslo
2024-03-20 16:00:27,xskacel,Q05,řádné přihlášení
2024-03-20 17:10:34,xskacel,Q05,odhlášení
2024-03-19 17:39:05,xklima6,Q41,řádné přihlášení
2024-03-19 18:58:57,xklima6,Q41,odhlášení
2024-03-26 07:17:17,xriedl,Q11,řádné přihlášení
2024-03-26 07:30:03,xriedl,Q11,odhlášení
2024-03-02 11:38:26,xkuzel,Q21,terminál
2024-03-02 11:38:26,xkuzel,Q21,řádné přihlášení
2024-03-02 14:14:40,xkuzel,Q21,odhlášení
2024-03-10 11:37:26,xklekner,Q21,řádné přihlášení
2024-03-10 11:50:00,xklekner,Q21,odhlášení
2024-03-08 11:03:55,xmarek7,Q37,řádné přihlášení
2024-03-08 11:50:40,xmarek7,Q37,odhlášení
2024-03-24 16:05:40,xklekner,Q38,řádné přihlášení
2024-03-24 16:09:14,xklekner,Q38,odhlášení
2024-02-26 18:43:08,xlezna,Q48,řádné přihlášení
2024-02-26 19:32:28,xlezna,Q48,odhlášení
2024-03-24 17:27:46,xulc,Q03,řádné přihlášení
2024-03-24 20:07:26,xulc,Q03,odhlášení
2024-03-11 17:21:48,xriedl,Q31,řádné přihlášení
2024-03-11 19:18:55,xriedl,Q31,odhlášení
2024-02-29 14:56:58,xhoracek,Q37,zadáno špatné heslo
2024-02-29 14:56:58,xhoracek,Q37,řádné přihlášení
2024-02-29 15:31:22,xhoracek,Q37,odhlášení
2024-02-25 14:58:57,xklima6,Q03,zadáno špatné heslo
2024-02-25 14:58:57,xklima6,Q03,řádné přihlášení
2024-02-25 16:38:33,xklima6,Q03,odhlášení
2024-02-26 08:26:52,xhoracek,Q35,řádné přihlášení
2024-02-26 08:47:35,xhoracek,Q35,odhlášení
2024-03-24 09:43:30,xsultan1,Q31,řádné přihlášení
2024-03-24 11:46:20,xsultan1,Q31,odhlášení
2024-03-08 09:52:49,xtugushe,Q23,řádné přihlášení
2024-03-08 11:36:25,xtugushe,Q23,odhlášení
2024-03-24 13:05:42,xsvobo12,Q18,řádné přihlášení
2024-03-24 13:10:17,xsvobo12,Q18,odhlášení
2024-02-22 11:17:56,xjakubec,Q26,řádné přihlášení
2024-02-22 13:36:53,xjakubec,Q26,odhlášení
2024-03-01 09:32:02,xriedl,Q05,řádné přihlášení
2024-03-01 10:33:53,xriedl,Q05,odhlášení
2024-03-22 16:20:30,xmasova1,Q17,řádné přihlášení
2024-03-22 16:52:42,xmasova1,Q17,odhlášení
2024-02-28 17:02:50,xvokoun,Q17,řádné přihlášení
2024-02-28 18:57:43,xvokoun,Q17,odhlášení
2024-03-19 08:47:54,xskacel,Q28,řádné přihlášení
2024-03-19 09:30:36,xskacel,Q28,odhlášení
2024-03-26 14:01:02,xgurina,Q14,řádné přihlášení
2024-03-26 15:56:49,xgurina,Q14,odhlášení
2024-03-12 11:11:29,xhoracek,Q33,řádné přihlášení
2024-03-12 13:27:58,xhoracek,Q33,odhlášení
2024-03-11 07:24:26,xvavrine,Q28,řádné přihlášení
2024-03-11 07:32:10,xvavrine,Q28,odhlášení
2024-03-26 09:44:10,xharuda,Q42,řádné přihlášení
2024-03-26 10:40:41,xharuda,Q42,odhlášení
2024-02-21 15:00:05,xlnenick,Q43,terminál
2024-02-21 15:00:05,xlnenick,Q43,řádné přihlášení
2024-02-21 15:11:15,xlnenick,Q43,odhlášení
2024-03-26 10:39:57,xgrim,Q02,řádné přihlášení
2024-03-26 11:37:45,xgrim,Q02,odhlášení
2024-03-21 07:54:22,xmarek5,Q24,řádné přihlášení
2024-03-21 08:52:35,xmarek5,Q24,odhlášení
2024-03-01 08:29:28,xvokoun,Q02,řádné přihlášení
2024-03-01 08:48:19,xvokoun,Q02,odhlášení
2024-02-21 10:36:17,xstrilka,Q03,řádné přihlášení
2024-02-21 11:24:10,xstrilka,Q03,odhlášení
2024-03-17 11:56:40,xinsanic,Q21,řádné přihlášení
2024-03-17 13:39:06,xinsanic,Q21,odhlášení
2024-03-17 12:33:59,xprokop1,Q35,zadáno špatné heslo
2024-03-17 12:33:59,xprokop1,Q35,řádné přihlášení
2024-03-17 14:59:09,xprokop1,Q35,odhlášení
2024-02-27 10:52:15,xmarek7,Q37,řádné přihlášení
2024-02-27 12:56:19,xmarek7,Q37,odhlášení
2024-03-07 14:54:39,xfarlik,Q26,řádné přihlášení
2024-03-07 17:25:13,xfarlik,Q26,odhlášení
2024-03-13 08:03:28,xissakh,Q01,terminál
2024-03-13 08:03:28,xissakh,Q01,řádné přihlášení
2024-03-13 08:25:42,xissakh,Q01,odhlášení
2024-03-17 09:29:52,xklekner,Q21,řádné přihlášení
2024-03-17 09:54:44,xklekner,Q21,odhlášení
2024-02-21 11:40:37,xvavrine,Q21,řádné přihlášení
2024-02-21 14:14:27,xvavrine,Q21,odhlášení
2024-02-24 07:01:14,xkuzel,Q03,řádné přihlášení
2024-02-24 08:21:36,xkuzel,Q03,odhlášení
2024-03-22 14:25:18,xalac,Q22,řádné přihlášení
2024-03-22 16:06:13,xalac,Q22,odhlášení
2024-03-26 11:35:38,xlnenick,Q42,řádné přihlášení
2024-03-26 14:25:30,xlnenick,Q42,odhlášení
2024-03-04 17:12:38,xmrakav1,Q31,řádné přihlášení
2024-03-04 18:20:19,xmrakav1,Q31,odhlášení
2024-03-13 18:06:11,xskacel,Q36,řádné přihlášení
2024-03-13 20:00:43,xskacel,Q36,odhlášení
2024-03-05 07:53:29,xkuzel,Q44,řádné přihlášení
2024-03-05 10:30:00,xkuzel,Q44,odhlášení
2024-02-29 09:27:39,xmarek7,Q37,řádné přihlášení
2024-02-29 12:22:44,xmarek7,Q37,odhlášení
2024-03-23 12:10:17,xalac,Q36,řádné přihlášení
2024-03-23 13:47:14,xalac,Q36,odhlášení
2024-03-02 16:21:38,xkraus1,Q18,řádné přihlášení
2024-03-02 18:56:42,xkraus1,Q18,odhlášení
2024-03-06 12:19:55,xstrilka,Q04,řádné přihlášení
2024-03-06 13:42:44,xstrilka,Q04,odhlášení
2024-03-15 07:07:46,xprokop1,Q38,řádné přihlášení
2024-03-15 08:31:59,xprokop1,Q38,odhlášení
2024-03-17 14:58:21,xmarek5,Q48,řádné přihlášení
2024-03-17 15:16:39,xmarek5,Q48,odhlášení
2024-03-25 14:13:21,xprokop1,Q47,řádné přihlášení
2024-03-25 15:06:01,xprokop1,Q47,odhlášení
2024-02-25 10:51:58,xvokoun,Q41,řádné přihlášení
2024-02-25 11:42:10,xvokoun,Q41,odhlášení
2024-03-18 15:51:51,xmarek5,Q34,řádné přihlášení
2024-03-18 18:48:37,xmarek5,Q34,odhlášení
2024-03-13 09:13:42,xalac,Q13,řádné přihlášení
2024-03-13 09:43:26,xalac,Q13,odhlášení
2024-02-29 15:17:11,xjakubec,Q24,řádné přihlášení
2024-02-29 17:09:41,xjakubec,Q24,odhlášení
2024-02-20 14:43:29,xkaderk2,Q11,řádné přihlášení
2024-02-20 15:14:23,xkaderk2,Q11,odhlášení
2024-02-20 16:02:37,xkoudelk,Q25,řádné přihlášení
2024-02-20 16:19:14,xkoudelk,Q25,odhlášení
2024-02-23 08:52:22,xlnenick,Q44,řádné přihlášení
2024-02-23 11:02:52,xlnenick,Q44,odhlášení
2024-02-23 12:02:09,xsultan1,Q11,řádné přihlášení
2024-02-23 14:29:53,xsultan1,Q11,odhlášení
2024-02-28 17:28:56,xkubin,Q47,zadáno špatné heslo
2024-02-28 17:28:56,xkubin,Q47,řádné přihlášení
2024-02-28 20:09:45,xkubin,Q47,odhlášení
2024-03-15 18:46:54,xtravni7,Q21,řádné přihlášení
2024-03-15 21:03:33,xtravni7,Q21,odhlášení
2024-03-01 08:41:34,xvokoun,Q32,řádné přihlášení
2024-03-01 10:45:49,xvokoun,Q32,odhlášení
2024-02-27 11:18:17,xkuzel,Q08,řádné přihlášení
2024-02-27 12:16:35,xkuzel,Q08,odhlášení
2024-03-01 14:25:58,xriedl,Q33,terminál
2024-03-01 14:25:58,xriedl,Q33,řádné přihlášení
2024-03-01 16:18:51,xriedl,Q33,odhlášení
2024-02-28 16:29:47,xinsanic,Q12,zadáno špatné heslo
2024-02-28 16:29:47,xinsanic,Q12,řádné přihlášení
2024-02-28 18:50:06,xinsanic,Q12,odhlášení
2024-03-18 18:40:22,xmasova1,Q12,řádné přihlášení
2024-03-18 19:04:18,xmasova1,Q12,odhlášení
2024-03-22 15:15:48,xvokoun,Q28,řádné přihlášení
2024-03-22 15:30:54,xvokoun,Q28,odhlášení
2024-03-09 08:11:46,xsvobo12,Q12,řádné přihlášení
2024-03-09 10:23:00,xsvobo12,Q12,odhlášení
2024-03-07 13:05:05,xulc,Q33,řádné přihlášení
2024-03-07 14:50:43,xulc,Q33,odhlášení
2024-02-27 15:44:59,xlnenick,Q45,řádné přihlášení
2024-02-27 18:12:02,xlnenick,Q45,odhlášení
2024-03-16 12:48:08,xsvobo12,Q01,řádné přihlášení
2024-03-16 15:46:21,xsvobo12,Q01,odhlášení
2024-02-23 14:13:42,xkraus1,Q28,řádné přihlášení
2024-02-23 15:59:30,xkraus1,Q28,odhlášení
2024-03-26 12:24:26,xkubin,Q24,zadáno špatné heslo
2024-03-26 12:24:26,xkubin,Q24,řádné přihlášení
2024-03-26 13:00:13,xkubin,Q24,odhlášení
2024-02-27 13:03:31,xmarek5,Q28,řádné přihlášení
2024-02-27 15:18:42,xmarek5,Q28,odhlášení
2024-02-23 14:07:02,xzdansk1,Q44,terminál
2024-02-23 14:07:02,xzdansk1,Q44,řádné přihlášení
2024-02-23 15:38:04,xzdansk1,Q44,odhlášení
2024-03-24 16:18:44,xmasova1,Q08,řádné přihlášení
2024-03-24 18:19:27,xmasova1,Q08,odhlášení
2024-03-01 08:27:04,xkuzel,Q24,řádné přihlášení
2024-03-01 09:10:02,xkuzel,Q24,odhlášení
2024-02-20 08:43:59,xvokoun,Q44,řádné přihlášení
2024-02-20 11:13:40,xvokoun,Q44,odhlášení
2024-03-25 18:27:03,xgurina,Q31,řádné přihlášení
2024-03-25 18:38:28,xgurina,Q31,odhlášení
2024-02-22 12:30:43,xjakubec,Q21,řádné přihlášení
2024-02-22 15:12:35,xjakubec,Q21,odhlášení
2024-03-23 18:26:42,xkuzel,Q31,zadáno špatné heslo
2024-03-23 18:26:42,xkuzel,Q31,řádné přihlášení
2024-03-23 18:49:02,xkuzel,Q31,odhlášení
2024-03-14 07:33:44,xfarlik,Q13,řádné přihlášení
2024-03-14 07:44:27,xfarlik,Q13,odhlášení
2024-03-25 15:58:01,xkraus1,Q22,řádné přihlášení
2024-03-25 18:35:14,xkraus1,Q22,odhlášení
2024-03-16 13:35:09,xlezna,Q02,řádné přihlášení
2024-03-16 13:47:31,xlezna,Q02,odhlášení
2024-03-22 12:51:15,xinsanic,Q15,řádné přihlášení
2024-03-22 15:45:37,xinsanic,Q15,odhlášení
2024-03-05 09:42:50,xkubin,Q26,řádné přihlášení
2024-03-05 11:10:59,xkubin,Q26,odhlášení
2024-03-05 18:14:24,xsvobo12,Q42,řádné přihlášení
2024-03-05 20:12:12,xsvobo12,Q42,odhlášení
2024-03-18 14:00:16,xulc,Q32,řádné přihlášení
2024-03-18 14:11:55,xulc,Q32,odhlášení
2024-03-15 13:12:54,xhoracek,Q33,řádné přihlášení
2024-03-15 13:55:42,xhoracek,Q33,odhlášení
2024-02-24 09:43:09,xmarek7,Q17,řádné přihlášení
2024-02-24 10:52:05,xmarek7,Q17,odhlášení
2024-03-05 18:16:13,xlezna,Q01,zadáno špatné heslo
2024-03-05 18:16:13,xlezna,Q01,řádné přihlášení
2024-03-05 20:53:34,xlezna,Q01,odhlášení
2024-03-16 10:27:45,xjakubec,Q38,řádné přihlášení
2024-03-16 13:14:58,xjakubec,Q38,odhlášení
2024-03-16 07:22:04,xkaderk2,Q11,řádné přihlášení
2024-03-16 10:08:43,xkaderk2,Q11,odhlášení
2024-02-24 13:51:04,xjakubec,Q31,řádné přihlášení
2024-02-24 15:03:09,xjakubec,Q31,odhlášení
2024-03-10 08:07:11,xharuda,Q31,terminál
2024-03-10 08:07:11,xharuda,Q31,řádné přihlášení
2024-03-10 09:10:09,xharuda,Q31,odhlášení
2024-03-15 10:31:28,xkuzel,Q32,řádné přihlášení
2024-03-15 10:58:22,xkuzel,Q32,odhlášení
2024-03-09 09:15:48,xissakh,Q02,terminál
2024-03-09 09:15:48,xissakh,Q02,řádné přihlášení
2024-03-09 09:33:01,xissakh,Q02,odhlášení
2024-03-17 15:31:36,xgurina,Q46,terminál
2024-03-17 15:31:36,xgurina,Q46,řádné přihlášení
2024-03-17 15:54:44,xgurina,Q46,odhlášení
2024-02-23 14:28:27,xmrakav1,Q22,řádné přihlášení
2024-02-23 16:53:59,xmrakav1,Q22,odhlášení
2024-03-21 07:55:22,xfarlik,Q18,zadáno špatné heslo
2024-03-21 07:55:22,xfarlik,Q18,řádné přihlášení
2024-03-21 10:28:34,xfarlik,Q18,odhlášení
2024-02-22 08:48:21,xmrakav1,Q32,řádné přihlášení
2024-02-22 11:19:23,xmrakav1,Q32,odhlášení
2024-02-20 12:57:34,xsvobo12,Q15,řádné přihlášení
2024-02-20 14:43:31,xsvobo12,Q15,odhlášení
2024-03-06 16:40:12,xtugushe,Q25,řádné přihlášení
2024-03-06 16:50:58,xtugushe,Q25,odhlášení
2024-03-03 17:02:24,xkaderk2,Q44,řádné přihlášení
2024-03-03 17:19:02,xkaderk2,Q44,odhlášení
2024-03-20 07:31:08,xsvobo12,Q12,řádné přihlášení
2024-03-20 08:59:23,xsvobo12,Q12,odhlášení
2024-02-29 14:08:47,xprokop1,Q33,řádné přihlášení
2024-02-29 15:37:05,xprokop1,Q33,odhlášení
2024-02-22 10:26:19,xkoudelk,Q38,řádné přihlášení
2024-02-22 12:51:30,xkoudelk,Q38,odhlášení
2024-03-11 11:53:32,xbudiko2,Q34,zadáno špatné heslo
2024-03-11 11:53:32,xbudiko2,Q34,řádné přihlášení
2024-03-11 12:55:34,xbudiko2,Q34,odhlášení
2024-03-17 14:20:19,xriedl,Q38,řádné přihlášení
2024-03-17 16:03:41,xriedl,Q38,odhlášení
2024-03-12 16:53:36,xnesrsta,Q33,řádné přihlášení
2024-03-12 17:09:40,xnesrsta,Q33,odhlášení
2024-03-11 10:03:04,xtravni7,Q07,řádné přihlášení
2024-03-11 11:28:06,xtravni7,Q07,odhlášení
2024-03-13 14:29:45,xkoudelk,Q38,řádné přihlášení
2024-03-13 16:15:48,xkoudelk,Q38,odhlášení
2024-02-26 13:20:45,xprokop1,Q01,řádné přihlášení
2024-02-26 13:58:23,xprokop1,Q01,odhlášení
2024-03-10 10:57:18,xkuzel,Q37,řádné přihlášení
2024-03-10 13:34:52,xkuzel,Q37,odhlášení
2024-03-01 12:38:31,xlnenick,Q45,řádné přihlášení
2024-03-01 13:48:56,xlnenick,Q45,odhlášení
2024-03-10 14:45:30,xsvobo12,Q18,řádné přihlášení
2024-03-10 15:30:45,xsvobo12,Q18,odhlášení
2024-03-22 12:12:56,xkaderk2,Q17,řádné přihlášení
2024-03-22 13:41:23,xkaderk2,Q17,odhlášení
2024-02-20 16:33:20,xsvobo12,Q02,řádné přihlášení
2024-02-20 18:54:59,xsvobo12,Q02,odhlášení
2024-03-16 11:11:45,xstrilka,Q27,řádné přihlášení
2024-03-16 12:51:14,xstrilka,Q27,odhlášení
2024-03-13 15:25:30,xprokop1,Q07,řádné přihlášení
2024-03-13 15:37:12,xprokop1,Q07,odhlášení
2024-03-06 11:46:01,xgurina,Q14,řádné přihlášení
2024-03-06 12:52:20,xgurina,Q14,odhlášení
2024-03-10 10:48:52,xsvobo12,Q41,řádné přihlášení
2024-03-10 13:11:33,xsvobo12,Q41,odhlášení
2024-02-29 15:33:22,xnesrsta,Q08,řádné přihlášení
2024-02-29 18:13:04,xnesrsta,Q08,odhlášení
2024-03-24 14:36:18,xprokop1,Q03,terminál
2024-03-24 14:36:18,xprokop1,Q03,řádné přihlášení
2024-03-24 17:18:27,xprokop1,Q03,odhlášení
2024-03-25 07:46:01,xnesrsta,Q24,řádné přihlášení
2024-03-25 10:40:04,xnesrsta,Q24,odhlášení
2024-03-07 08:51:39,xsvobo12,Q15,zadáno špatné heslo
2024-03-07 08:51:39,xsvobo12,Q15,řádné přihlášení
2024-03-07 11:40:19,xsvobo12,Q15,odhlášení
2024-02-28 08:08:06,xsultan1,Q03,řádné přihlášení
2024-02-28 11:04:33,xsultan1,Q03,odhlášení
2024-03-20 13:47:45,xlnenick,Q45,řádné přihlášení
2024-03-20 14:48:54,xlnenick,Q45,odhlášení
2024-03-22 15:36:44,xprokop1,Q33,řádné přihlášení
2024-03-22 17:35:31,xprokop1,Q33,odhlášení
2024-03-09 18:20:29,xmarek5,Q15,řádné přihlášení
2024-03-09 20:15:03,xmarek5,Q15,odhlášení
2024-02-26 13:01:17,xkoudelk,Q35,řádné přihlášení
2024-02-26 13:22:07,xkoudelk,Q35,odhlášení
2024-03-01 10:43:16,xjakubec,Q21,řádné přihlášení
2024-03-01 13:40:52,xjakubec,Q21,odhlášení
2024-03-13 11:51:39,xzdansk1,Q46,řádné přihlášení
2024-03-13 12:03:07,xzdansk1,Q46,odhlášení
2024-02-28 10:44:44,xkraus1,Q05,řádné přihlášení
2024-02-28 13:02:56,xkraus1,Q05,odhlášení
2024-03-20 11:37:12,xzdansk1,Q46,terminál
2024-03-20 11:37:12,xzdansk1,Q46,řádné přihlášení
2024-03-20 13:14:58,xzdansk1,Q46,odhlášení
2024-03-20 11:02:30,xalac,Q34,řádné přihlášení
2024-03-20 11:37:59,xalac,Q34,odhlášení
2024-03-04 13:36:19,xkuzel,Q22,terminál
2024-03-04 13:36:19,xkuzel,Q22,řádné přihlášení
2024-03-04 15:47:17,xkuzel,Q22,odhlášení
2024-03-22 09:41:07,xbudiko2,Q33,řádné přihlášení
2024-03-22 10:22:47,xbudiko2,Q33,odhlášení
2024-03-10 12:38:34,xharuda,Q21,řádné přihlášení
2024-03-10 12:43:00,xharuda,Q21,odhlášení
2024-03-08 10:36:53,xmarek7,Q32,řádné přihlášení
2024-03-08 11:15:17,xmarek7,Q32,odhlášení
2024-03-22 09:22:03,xmasova1,Q32,řádné přihlášení
2024-03-22 11:54:31,xmasova1,Q32,odhlášení
2024-02-20 08:48:11,xmrakav1,Q06,řádné přihlášení
2024-02-20 11:25:20,xmrakav1,Q06,odhlášení
2024-03-06 08:26:55,xstrilka,Q05,řádné přihlášení
2024-03-06 11:04:11,xstrilka,Q05,odhlášení
2024-03-15 09:46:53,xklekner,Q28,řádné přihlášení
2024-03-15 12:11:01,xklekner,Q28,odhlášení
2024-03-08 16:11:37,xmarek5,Q14,řádné přihlášení
2024-03-08 17:22:35,xmarek5,Q14,odhlášení
2024-03-07 07:56:03,xklima6,Q02,řádné přihlášení
2024-03-07 09:54:51,xklima6,Q02,odhlášení
2024-02-22 14:49:40,xmarek7,Q33,řádné přihlášení
2024-02-22 15:47:01,xmarek7,Q33,odhlášení
2024-02-21 15:58:06,xsvobo12,Q16,řádné přihlášení
2024-02-21 17:47:14,xsvobo12,Q16,odhlášení
2024-02-23 09:26:18,xtravni7,Q05,terminál
2024-02-23 09:26:18,xtravni7,Q05,řádné přihlášení
2024-02-23 10:42:38,xtravni7,Q05,odhlášení
2024-02-23 10:50:23,xtravni7,Q02,řádné přihlášení
2024-02-23 12:41:30,xtravni7,Q02,odhlášení
2024-02-21 10:53:16,xstrilka,Q26,řádné přihlášení
2024-02-21 12:24:03,xstrilka,Q26,odhlášení
2024-03-13 11:33:13,xskacel,Q23,terminál
2024-03-13 11:33:13,xskacel,Q23,řádné přihlášení
2024-03-13 11:48:48,xskacel,Q23,odhlášení
2024-03-15 10:58:50,xmarek5,Q41,řádné přihlášení
2024-03-15 13:44:48,xmarek5,Q41,odhlášení
2024-03-05 17:02:11,xkraus1,Q05,řádné přihlášení
2024-03-05 17:03:24,xkraus1,Q05,odhlášení
2024-03-01 13:46:54,xmrakav1,Q24,řádné přihlášení
2024-03-01 13:52:18,xmrakav1,Q24,odhlášení
2024-03-24 14:18:09,xgurina,Q42,řádné přihlášení
2024-03-24 16:55:56,xgurina,Q42,odhlášení
2024-03-18 14:23:50,xjakubec,Q35,řádné přihlášení
2024-03-18 15:49:27,xjakubec,Q35,odhlášení
2024-03-11 08:59:30,xgurina,Q46,řádné přihlášení
2024-03-11 11:56:18,xgurina,Q46,odhlášení
2024-03-15 12:10:04,xmarek5,Q06,zadáno špatné heslo
2024-03-15 12:10:04,xmarek5,Q06,řádné přihlášení
2024-03-15 12:50:44,xmarek5,Q06,odhlášení
2024-02-24 10:27:14,xlnenick,Q46,terminál
2024-02-24 10:27:14,xlnenick,Q46,řádné přihlášení
2024-02-24 11:02:22,xlnenick,Q46,odhlášení
2024-03-05 08:11:07,xvavrine,Q47,řádné přihlášení
2024-03-05 10:14:25,xvavrine,Q47,odhlášení
2024-03-06 12:41:41,xzdansk1,Q12,řádné přihlášení
2024-03-06 13:48:38,xzdansk1,Q12,odhlášení
2024-03-07 07:14:29,xvokoun,Q05,řádné přihlášení
2024-03-07 09:26:36,xvokoun,Q05,odhlášení
2024-03-17 09:20:33,xmrakav1,Q35,řádné přihlášení
2024-03-17 09:39:17,xmrakav1,Q35,odhlášení
2024-03-04 18:17:03,xinsanic,Q16,řádné přihlášení
2024-03-04 19:05:58,xinsanic,Q16,odhlášení
2024-03-14 07:18:52,xsvobo12,Q46,řádné přihlášení
2024-03-14 08:23:05,xsvobo12,Q46,odhlášení
2024-02-28 11:01:35,xstrilka,Q45,řádné přihlášení
2024-02-28 12:51:55,xstrilka,Q45,odhlášení
2024-03-07 08:00:51,xsvobo12,Q42,řádné přihlášení
2024-03-07 10:30:30,xsvobo12,Q42,odhlášení
2024-03-23 10:02:04,xmarek7,Q21,řádné přihlášení
2024-03-23 11:14:23,xmarek7,Q21,odhlášení
2024-03-03 07:06:23,xstrilka,Q47,řádné přihlášení
2024-03-03 08:35:27,xstrilka,Q47,odhlášení
2024-03-26 14:15:56,xtravni7,Q03,řádné přihlášení
2024-03-26 16:54:58,xtravni7,Q03,odhlášení
2024-02-28 17:54:26,xulc,Q13,řádné přihlášení
2024-02-28 19:40:25,xulc,Q13,odhlášení
2024-02-25 16:49:43,xgurina,Q43,řádné přihlášení
2024-02-25 19:23:34,xgurina,Q43,odhlášení
2024-02-21 07:07:58,xgrim,Q02,řádné přihlášení
2024-02-21 08:36:51,xgrim,Q02,odhlášení
